Verification	Agent	Type	Rent	Location	Bedroom	Bathroom	Area
VERIFIED	SUPERAGENT	Apartment	"85,000 AED/year"	"Qamar 5, Madinat Badr, Al Muhaisnah, Dubai"	1	2	916 sqft
VERIFIED	SUPERAGENT	Townhouse	"130,000 AED/year"	"Greenview, EMAAR South, Dubai South (Dubai World Central), Dubai"	3	4	"1,524 sqft"
VERIFIED	SUPERAGENT	Villa	"360,000 AED/year"	"Heritage, Jumeirah Park, Dubai"	3	5	"5,844 sqft"
VERIFIED	SUPERAGENT	Apartment	"650,000 AED/year"	"Apartment Building 4, Bluewaters Residences, Bluewaters, Dubai"	3	4	"2,128 sqft"
VERIFIED	SUPERAGENT	Apartment	"700,000 AED/year"	"Apartment Building 8, Bluewaters Residences, Bluewaters, Dubai"	3	4	"2,097 sqft"
VERIFIED	SUPERAGENT	Apartment	"1,600,000 AED/year"	"Apartment Building 1, Bluewaters Residences, Bluewaters, Dubai"	4	6	"6,363 sqft"
VERIFIED	SUPERAGENT	Apartment	"150,000 AED/year"	"Marwa Heights, Jumeirah Village Circle, Dubai"	3	3	"1,744 sqft"
VERIFIED	SUPERAGENT	Apartment	"135,000 AED/year"	"Joya Verde Residences, Jumeirah Village Circle, Dubai"	2	3	"2,313 sqft"
VERIFIED	SUPERAGENT	Apartment	"75,000 AED/year"	"Bluebell Residence, Jumeirah Village Circle, Dubai"	1	2	708 sqft
VERIFIED	SUPERAGENT	Apartment	"65,000 AED/year"	"Golf Vita A, Golf Vita, DAMAC Hills, Dubai"	1	1	446 sqft
VERIFIED	SUPERAGENT	Apartment	"69,000 AED/year"	"Prime Residency 3, Al Furjan, Dubai"	studio	1	410 sqft
VERIFIED	SUPERAGENT	Apartment	"105,000 AED/year"	"Aykon City Tower C, Aykon City, Business Bay, Dubai"	1	1	532 sqft
VERIFIED	SUPERAGENT	Apartment	"120,000 AED/year"	"Collective Tower 2, Collective, Dubai Hills Estate, Dubai"	2	1	746 sqft
N/A	SUPERAGENT	Apartment	"129,999 AED/year"	"Etihad Tower 5, Etihad Towers, Corniche Road, Abu Dhabi"	2	3	"1,391 sqft"
VERIFIED	SUPERAGENT	Apartment	"90,000 AED/year"	"Binghatti House, Jumeirah Village Circle, Dubai"	1	2	642 sqft
N/A	SUPERAGENT	Apartment	"64,997 AED/year"	"New Al Taawun Road, Al Taawun, Sharjah"	3	4	"2,100 sqft"
VERIFIED	SUPERAGENT	Villa	"250,000 AED/year"	"Springs 11, The Springs, Dubai"	3	3	"2,300 sqft"
VERIFIED	SUPERAGENT	Apartment	"600,000 AED/year"	"One Za'abeel The Residences, Zabeel 1, Zabeel, Dubai"	2	4	"2,401 sqft"
N/A	SUPERAGENT	Apartment	"44,999 AED/year"	"Julphar Residential Tower, Julphar Towers, Al Nakheel, Ras Al Khaimah"	1	2	"1,132 sqft"
VERIFIED	SUPERAGENT	Apartment	"139,900 AED/year"	"La Sirene Building 5, La Mer, Jumeirah, Dubai"	1	1	832 sqft
VERIFIED	N/A	Apartment	"67,000 AED/year"	"Maria Tower, Al Furjan, Dubai"	1	1	716 sqft
VERIFIED	SUPERAGENT	Villa	"700,000 AED/year"	"Meadows 5, Meadows, Dubai"	4	4	"6,748 sqft"
VERIFIED	SUPERAGENT	Apartment	"85,000 AED/year"	"Victoria Residency, Al Furjan, Dubai"	1	2	816 sqft
VERIFIED	SUPERAGENT	Apartment	"70,000 AED/year"	"Marina Pinnacle, Dubai Marina, Dubai"	1	2	843 sqft
VERIFIED	SUPERAGENT	Townhouse	"175,000 AED/year"	"Mira Oasis 1, Mira Oasis, Reem, Dubai"	3	4	"2,551 sqft"
N/A	SUPERAGENT	Villa	"105,000 AED/year"	"The Townhouses at Al Hamra Village, Al Hamra Village, Ras Al Khaimah"	4	3	"2,717 sqft"
VERIFIED	SUPERAGENT	Townhouse	"170,000 AED/year"	"Ruba, Arabian Ranches 3, Dubai"	3	3	"2,030 sqft"
VERIFIED	N/A	Apartment	"255,000 AED/year"	"Park Ridge Tower C, Park Ridge, Dubai Hills Estate, Dubai"	3	4	"1,575 sqft"
VERIFIED	SUPERAGENT	Villa	"360,000 AED/year"	"Nad Al Sheba 4, Nad Al Sheba, Dubai"	5	6	"17,388 sqft"
VERIFIED	SUPERAGENT	Villa	"1,950,000 AED/year"	"Nad Al Sheba 4, Nad Al Sheba, Dubai"	7	7+	"15,011 sqft"
VERIFIED	SUPERAGENT	Villa	"700,000 AED/year"	"Nad Al Sheba Villas, Nad Al Sheba 3, Nad Al Sheba, Dubai"	5	6	"12,263 sqft"
N/A	SUPERAGENT	Apartment	"37,998 AED/year"	"Al Nahda Residential Complex, Al Nahda, Sharjah"	1	2	"1,001 sqft"
VERIFIED	SUPERAGENT	Apartment	"395,000 AED/year"	"Ashjar, Al Barari, Dubai"	2	3	"2,578 sqft"
VERIFIED	SUPERAGENT	Villa	"240,000 AED/year"	"Springs 10, The Springs, Dubai"	3	2	"2,680 sqft"
VERIFIED	SUPERAGENT	Apartment	"168,000 AED/year"	"1 Residences, Al Kifaf, Bur Dubai, Dubai"	2	3	"1,329 sqft"
VERIFIED	SUPERAGENT	Villa	"380,000 AED/year"	"Legacy Nova Villas, Jumeirah Park, Dubai"	4	5	"5,501 sqft"
VERIFIED	SUPERAGENT	Villa	"650,000 AED/year"	"Regional, Jumeirah Park, Dubai"	4	5	"4,330 sqft"
VERIFIED	SUPERAGENT	Apartment	"83,000 AED/year"	"Madison Residency, Barsha Heights (Tecom), Dubai"	1	1	733 sqft
VERIFIED	SUPERAGENT	Apartment	"95,000 AED/year"	"Equiti Residence, Jebel Ali Village, Jebel Ali, Dubai"	2	2	"1,108 sqft"
VERIFIED	SUPERAGENT	Apartment	"90,000 AED/year"	"Binghatti Venus, Jumeirah Village Circle, Dubai"	1	2	670 sqft
N/A	SUPERAGENT	Apartment	"53,000 AED/year"	"Pacific Polynesia, Pacific, Al Marjan Island, Ras Al Khaimah"	1	2	772 sqft
N/A	N/A	Villa	"75,000 AED/year"	"Al Yasmeen 1, Al Yasmeen, Ajman"	3	5	"3,100 sqft"
VERIFIED	SUPERAGENT	Townhouse	"200,000 AED/year"	"Trinity, DAMAC Hills, Dubai"	4	3	"1,938 sqft"
N/A	SUPERAGENT	Apartment	"145,500 AED/year"	"Etihad Tower 2, Etihad Towers, Corniche Road, Abu Dhabi"	1	2	950 sqft
N/A	SUPERAGENT	Apartment	"168,500 AED/year"	"Etihad Tower 5, Etihad Towers, Corniche Road, Abu Dhabi"	3	4	"2,350 sqft"
VERIFIED	N/A	Apartment	"125,000 AED/year"	"Park View Tower, Jumeirah Village Circle, Dubai"	2	3	"1,346 sqft"
N/A	SUPERAGENT	Apartment	"65,000 AED/year"	"Pacific Samoa, Pacific, Al Marjan Island, Ras Al Khaimah"	1	2	845 sqft
N/A	SUPERAGENT	Townhouse	"135,000 AED/year"	"Marbella, Mina Al Arab, Ras Al Khaimah"	3	4	"2,559 sqft"
N/A	SUPERAGENT	Apartment	"29,000 AED/year"	"New Al Taawun Road, Al Taawun, Sharjah"	1	1	940 sqft
N/A	SUPERAGENT	Apartment	"30,000 AED/year"	"Rasheed Tower 3, Al Taawun, Sharjah"	1	1	935 sqft
N/A	SUPERAGENT	Villa	"130,000 AED/year"	"Bayti Townhouses, Al Hamra Village, Ras Al Khaimah"	4	5	"4,045 sqft"
VERIFIED	SUPERAGENT	Villa	"260,000 AED/year"	"Springs 11, The Springs, Dubai"	3	3	"4,023 sqft"
VERIFIED	SUPERAGENT	Villa	"205,000 AED/year"	"La Rosa 5, Villanova, Dubai Land, Dubai"	4	4	"2,342 sqft"
VERIFIED	SUPERAGENT	Apartment	"480,000 AED/year"	"Apartment Building 1, Bluewaters Residences, Bluewaters, Dubai"	2	4	"1,710 sqft"
VERIFIED	SUPERAGENT	Apartment	"99,000 AED/year"	"Al Arta 4, Al Arta, Greens, Dubai"	1	1	800 sqft
VERIFIED	SUPERAGENT	Villa	"155,000 AED/year"	"Mira Oasis 3, Mira Oasis, Reem, Dubai"	3	4	"3,222 sqft"
VERIFIED	N/A	Apartment	"70,000 AED/year"	"Safi 2B, Town Square, Dubai"	1	1	672 sqft
VERIFIED	N/A	Apartment	"135,000 AED/year"	"Ascot Residences, Town Square, Dubai"	2	2	"1,112 sqft"
N/A	SUPERAGENT	Apartment	"75,000 AED/year"	"Horizon Tower B, City Of Lights, Al Reem Island, Abu Dhabi"	1	1	938 sqft
N/A	SUPERAGENT	Townhouse	"125,000 AED/year"	"Bayti Townhouses, Al Hamra Village, Ras Al Khaimah"	3	4	"2,786 sqft"
N/A	SUPERAGENT	Duplex	"180,000 AED/year"	"Al Hamra Golf Resort, Al Hamra Village, Ras Al Khaimah"	5	4	"4,100 sqft"
VERIFIED	SUPERAGENT	Apartment	"65,000 AED/year"	"Al Multaqa Avenue, Mirdif Hills, Mirdif, Dubai"	studio	1	620 sqft
VERIFIED	SUPERAGENT	Apartment	"135,000 AED/year"	"Concorde Tower, JLT Cluster H, Jumeirah Lake Towers, Dubai"	1	2	"1,183 sqft"
N/A	SUPERAGENT	Apartment	"17,900 AED/year"	"Al Mujarrah, Al Sharq, Sharjah"	studio	1	400 sqft
N/A	SUPERAGENT	Apartment	"60,000 AED/year"	"Muwaileh 29 Building, Muwaileh, Sharjah"	2	3	"1,540 sqft"
VERIFIED	SUPERAGENT	Apartment	"150,000 AED/year"	"Rimal 6, Rimal, Jumeirah Beach Residence, Dubai"	2	3	"1,443 sqft"
VERIFIED	SUPERAGENT	Apartment	"114,999 AED/year"	"La Sirene, La Mer, Jumeirah, Dubai"	1	1	791 sqft
N/A	SUPERAGENT	Apartment	"175,000 AED/year"	"The Residences 2, The Residences, Downtown Dubai, Dubai"	1	2	906 sqft
VERIFIED	SUPERAGENT	Apartment	"75,000 AED/year"	"Autumn, Seasons Community, Jumeirah Village Circle, Dubai"	2	3	"1,337 sqft"
N/A	SUPERAGENT	Apartment	"41,999 AED/year"	"Taliatela Street, Al Nahda, Sharjah"	2	3	"1,300 sqft"
N/A	SUPERAGENT	Apartment	"28,000 AED/year"	"Mohamed Bin Zayed Centre, Mohamed Bin Zayed City, Abu Dhabi"	studio	1	760 sqft
VERIFIED	SUPERAGENT	Apartment	"150,000 AED/year"	"Nobles Tower, Business Bay, Dubai"	2	3	"1,256 sqft"
VERIFIED	SUPERAGENT	Apartment	"60,000 AED/year"	"Westwood Grande, Jumeirah Village Circle, Dubai"	studio	1	415 sqft
VERIFIED	SUPERAGENT	Apartment	"60,000 AED/year"	"Westwood Grande, Jumeirah Village Circle, Dubai"	studio	1	417 sqft
VERIFIED	SUPERAGENT	Villa	"375,000 AED/year"	"Aura, Tilal Al Ghaf, Dubai"	4	4	"3,410 sqft"
VERIFIED	SUPERAGENT	Townhouse	"360,000 AED/year"	"Aura, Tilal Al Ghaf, Dubai"	4	6	"3,410 sqft"
VERIFIED	SUPERAGENT	Apartment	"95,000 AED/year"	"Hydra Avenue Towers, City Of Lights, Al Reem Island, Abu Dhabi"	2	3	"1,373 sqft"
N/A	SUPERAGENT	Apartment	"30,995 AED/year"	"Tiger Building Al Qadesia, Al Nahda, Sharjah"	1	1	899 sqft
VERIFIED	SUPERAGENT	Apartment	"125,000 AED/year"	"Sparkle Tower 1, Sparkle Towers, Dubai Marina, Dubai"	1	2	862 sqft
N/A	SUPERAGENT	Apartment	"100,000 AED/year"	"Meera MAAM Residence, Corniche Road, Abu Dhabi"	1	2	950 sqft
N/A	SUPERAGENT	Apartment	"135,000 AED/year"	"Meera MAAM Residence, Corniche Road, Abu Dhabi"	2	3	"1,450 sqft"
VERIFIED	SUPERAGENT	Apartment	"220,000 AED/year"	"Al Bateen Residences, Jumeirah Beach Residence, Dubai"	2	3	"1,637 sqft"
VERIFIED	SUPERAGENT	Apartment	"65,000 AED/year"	"Cricket Tower, Dubai Sports City, Dubai"	1	2	768 sqft
N/A	SUPERAGENT	Apartment	"63,000 AED/year"	"Sahab Residences, Maryam Island, Sharjah"	1	1	800 sqft
VERIFIED	SUPERAGENT	Apartment	"115,000 AED/year"	"Al Dhafra 4, Al Dhafra, Greens, Dubai"	1	2	754 sqft
VERIFIED	SUPERAGENT	Townhouse	"215,000 AED/year"	"Arabella Townhouses 1, Arabella Townhouses, Mudon, Dubai"	3	4	"2,044 sqft"
VERIFIED	SUPERAGENT	Apartment	"90,000 AED/year"	"Farhad Azizi Residence, Al Jaddaf, Dubai"	1	2	715 sqft
VERIFIED	SUPERAGENT	Townhouse	"120,000 AED/year"	"Greenview, EMAAR South, Dubai South (Dubai World Central), Dubai"	3	4	"2,077 sqft"
VERIFIED	SUPERAGENT	Villa	"185,000 AED/year"	"Greenview, EMAAR South, Dubai South (Dubai World Central), Dubai"	3	4	"1,626 sqft"
VERIFIED	SUPERAGENT	Townhouse	"110,000 AED/year"	"Greenview, EMAAR South, Dubai South (Dubai World Central), Dubai"	3	4	"2,077 sqft"
VERIFIED	SUPERAGENT	Apartment	"260,000 AED/year"	"Apartment Building 2, Bluewaters Residences, Bluewaters, Dubai"	1	2	"1,133 sqft"
VERIFIED	SUPERAGENT	Apartment	"170,000 AED/year"	"The Torch, Dubai Marina, Dubai"	3	3	"1,712 sqft"
VERIFIED	SUPERAGENT	Apartment	"205,000 AED/year"	"Attessa Tower, Marina Promenade, Dubai Marina, Dubai"	2	3	"1,553 sqft"
VERIFIED	SUPERAGENT	Apartment	"65,000 AED/year"	"Oakley Square Residences, Jumeirah Village Circle, Dubai"	studio	1	507 sqft
N/A	SUPERAGENT	Apartment	"47,980 AED/year"	"The Riff 4, The Riff, Aljada, Sharjah"	1	2	680 sqft
VERIFIED	SUPERAGENT	Apartment	"90,000 AED/year"	"The Haven Residences, Jumeirah Village Circle, Dubai"	1	2	"1,085 sqft"
VERIFIED	SUPERAGENT	Apartment	"95,000 AED/year"	"UPSIDE Living, Business Bay, Dubai"	studio	1	377 sqft
VERIFIED	SUPERAGENT	Apartment	"140,000 AED/year"	"Sadaf 6, Sadaf, Jumeirah Beach Residence, Dubai"	1	1	"1,252 sqft"
N/A	SUPERAGENT	Apartment	"36,000 AED/year"	"New Al Taawun Road, Al Taawun, Sharjah"	2	3	"1,400 sqft"
N/A	SUPERAGENT	Apartment	"48,000 AED/year"	"Bukhara Street, Al Nahda, Sharjah"	2	3	"1,500 sqft"
N/A	SUPERAGENT	Apartment	"39,000 AED/year"	"Lagoon B11, The Lagoons, Mina Al Arab, Ras Al Khaimah"	1	2	628 sqft
VERIFIED	SUPERAGENT	Apartment	"115,000 AED/year"	"Marina Quays West, Marina Quays, Dubai Marina, Dubai"	1	1	791 sqft
VERIFIED	SUPERAGENT	Apartment	"155,000 AED/year"	"Central Park Building 1, Central Park at City Walk, City Walk, Dubai"	1	2	940 sqft
VERIFIED	SUPERAGENT	Apartment	"100,000 AED/year"	"Binghatti Crescent, Jumeirah Village Circle, Dubai"	1	2	832 sqft
VERIFIED	SUPERAGENT	Townhouse	"155,000 AED/year"	"Shams Townhouses, Town Square, Dubai"	3	3	"1,873 sqft"
VERIFIED	SUPERAGENT	Apartment	"105,000 AED/year"	"Sky Gardens, DIFC, Dubai"	studio	1	528 sqft
VERIFIED	SUPERAGENT	Townhouse	"210,000 AED/year"	"Shams Townhouses, Town Square, Dubai"	4	4	"4,832 sqft"
VERIFIED	SUPERAGENT	Townhouse	"270,000 AED/year"	"Bliss, Arabian Ranches 3, Dubai"	4	5	"1,833 sqft"
VERIFIED	SUPERAGENT	Villa	"190,000 AED/year"	"Springs 14, The Springs, Dubai"	2	3	"1,774 sqft"
N/A	SUPERAGENT	Apartment	"44,999 AED/year"	"Julphar Residential Tower, Julphar Towers, Al Nakheel, Ras Al Khaimah"	1	2	"1,132 sqft"
N/A	SUPERAGENT	Apartment	"25,999 AED/year"	"Union Tower, Al Seer, Ras Al Khaimah"	1	1	887 sqft
VERIFIED	SUPERAGENT	Villa	"250,000 AED/year"	"Springs 15, The Springs, Dubai"	3	3	"2,455 sqft"
N/A	SUPERAGENT	Apartment	"60,000 AED/year"	"Al Taawun Street, Al Taawun, Sharjah"	2	4	"1,600 sqft"
N/A	SUPERAGENT	Villa	"100,000 AED/year"	"Bayti Townhouses, Al Hamra Village, Ras Al Khaimah"	3	4	"2,787 sqft"
N/A	SUPERAGENT	Apartment	"27,000 AED/year"	"Goldcrest Dreams 1, Goldcrest Dreams, Emirates City, Ajman"	1	2	"1,025 sqft"
VERIFIED	N/A	Apartment	"160,000 AED/year"	"The Lofts West, The Lofts, Downtown Dubai, Dubai"	2	2	"1,303 sqft"
VERIFIED	SUPERAGENT	Villa	"499,999 AED/year"	"Harmony 2, Harmony, Tilal Al Ghaf, Dubai"	4	6	"4,650 sqft"
VERIFIED	SUPERAGENT	Apartment	"78,000 AED/year"	"Skyview Tower, Dubai Marina, Dubai"	studio	1	432 sqft
VERIFIED	N/A	Villa	"210,000 AED/year"	"Al Reem 3, Al Reem, Arabian Ranches, Dubai"	3	3	"2,787 sqft"
VERIFIED	N/A	Villa	"2,299,000 AED/year"	"Sector E, Emirates Hills, Dubai"	5	6	"11,000 sqft"
N/A	SUPERAGENT	Apartment	"64,000 AED/year"	"Fayrouz, Bab Al Bahar, Al Marjan Island, Ras Al Khaimah"	studio	1	560 sqft
VERIFIED	N/A	Apartment	"50,000 AED/year"	"AZIZI Pearl, Al Furjan, Dubai"	studio	1	312 sqft
N/A	SUPERAGENT	Apartment	"134,999 AED/year"	"Mayfair Residency, Business Bay, Dubai"	2	3	"1,243 sqft"
N/A	SUPERAGENT	Apartment	"43,983 AED/year"	"Al Nahda Complex, Al Nahda, Sharjah"	2	2	"1,520 sqft"
VERIFIED	N/A	Villa	"495,000 AED/year"	"Terra Nova, Arabian Ranches, Dubai"	5	5	"8,035 sqft"
VERIFIED	SUPERAGENT	Townhouse	"95,000 AED/year"	"Avencia 2, Damac Hills 2, Dubai"	4	3	"2,257 sqft"
VERIFIED	SUPERAGENT	Apartment	"130,000 AED/year"	"Residences 4, District One, Mohammed Bin Rashid City, Dubai"	1	2	755 sqft
VERIFIED	SUPERAGENT	Apartment	"330,000 AED/year"	"Building 10, City Walk, Dubai"	3	4	"2,239 sqft"
VERIFIED	SUPERAGENT	Apartment	"144,997 AED/year"	"Beach Vista, EMAAR Beachfront, Dubai Harbour, Dubai"	1	1	742 sqft
VERIFIED	SUPERAGENT	Apartment	"335,000 AED/year"	"Sunrise Bay, EMAAR Beachfront, Dubai Harbour, Dubai"	3	4	"1,926 sqft"
VERIFIED	SUPERAGENT	Apartment	"48,000 AED/year"	"Hanover Square, Jumeirah Village Circle, Dubai"	studio	1	451 sqft
N/A	SUPERAGENT	Apartment	"65,000 AED/year"	"New Al Taawun Road, Al Taawun, Sharjah"	3	3	"2,123 sqft"
VERIFIED	N/A	Apartment	"120,000 AED/year"	"Golf Tower 3, Golf Towers, The Views, Dubai"	1	1	863 sqft
N/A	SUPERAGENT	Apartment	"28,996 AED/year"	"Rasheed Tower 4, Al Taawun, Sharjah"	1	1	880 sqft
VERIFIED	N/A	Apartment	"90,000 AED/year"	"Hameni Tower, Jumeirah Village Circle, Dubai"	1	1	957 sqft
VERIFIED	N/A	Villa	"160,000 AED/year"	"Mirabella 8, Mirabella, Jumeirah Village Circle, Dubai"	3	4	"1,455 sqft"
VERIFIED	SUPERAGENT	Apartment	"68,000 AED/year"	"Golf Vita A, Golf Vita, DAMAC Hills, Dubai"	1	1	438 sqft
N/A	SUPERAGENT	Villa	"90,000 AED/year"	"The Townhouses at Al Hamra Village, Al Hamra Village, Ras Al Khaimah"	3	3	"2,800 sqft"
VERIFIED	SUPERAGENT	Apartment	"145,000 AED/year"	"Studio One, Dubai Marina, Dubai"	2	2	830 sqft
VERIFIED	N/A	Villa	"175,000 AED/year"	"Ruba, Arabian Ranches 3, Dubai"	3	4	"1,579 sqft"
VERIFIED	N/A	Apartment	"95,000 AED/year"	"Prime Residency 3, Al Furjan, Dubai"	1	1	841 sqft
VERIFIED	SUPERAGENT	Apartment	"129,000 AED/year"	"Collective Tower 1, Collective, Dubai Hills Estate, Dubai"	2	1	731 sqft
VERIFIED	SUPERAGENT	Apartment	"120,000 AED/year"	"Shakespeare Circus 3, Shakespeare Circus, Motor City, Dubai"	2	3	"1,440 sqft"
VERIFIED	N/A	Apartment	"65,000 AED/year"	"Ascot Residences, Town Square, Dubai"	1	1	615 sqft
VERIFIED	SUPERAGENT	Apartment	"79,000 AED/year"	"Binghatti House, Jumeirah Village Circle, Dubai"	1	1	521 sqft
N/A	SUPERAGENT	Apartment	"45,999 AED/year"	"Street 64, Al Nahda, Sharjah"	2	2	"1,533 sqft"
N/A	SUPERAGENT	Villa	"300,000 AED/year"	"Al Bateen Airport, Muroor Area, Abu Dhabi"	7	7+	"4,654 sqft"
N/A	SUPERAGENT	Apartment	"31,000 AED/year"	"Fire Station Road, Muwaileh, Sharjah"	1	2	850 sqft
VERIFIED	SUPERAGENT	Apartment	"460,000 AED/year"	"Burj Lake Hotel - The Address DownTown, Downtown Dubai, Dubai"	2	3	"1,732 sqft"
N/A	SUPERAGENT	Apartment	"275,000 AED/year"	"One Za'abeel The Residences, Zabeel 1, Zabeel, Dubai"	1	2	"1,158 sqft"
VERIFIED	SUPERAGENT	Villa	"99,999 AED/year"	"Manara, Badrah, Dubai Waterfront, Dubai"	3	4	"1,023 sqft"
VERIFIED	SUPERAGENT	Villa	"95,000 AED/year"	"Albizia, Damac Hills 2, Dubai"	3	3	"1,208 sqft"
VERIFIED	SUPERAGENT	Townhouse	"1,200,000 AED/year"	"FIVE Palm Jumeirah, Palm Jumeirah, Dubai"	3	5	"7,807 sqft"
N/A	SUPERAGENT	Villa	"320,000 AED/year"	"Malibu, Mina Al Arab, Ras Al Khaimah"	4	6	"4,132 sqft"
VERIFIED	SUPERAGENT	Apartment	"50,000 AED/year"	"National Bonds Residence, Jumeirah Village Circle, Dubai"	studio	1	417 sqft
N/A	SUPERAGENT	Apartment	"147,000 AED/year"	"Capital Plaza Tower A, Capital Plaza, Corniche Road, Abu Dhabi"	2	2	"1,400 sqft"
N/A	SUPERAGENT	Apartment	"125,000 AED/year"	"Capital Plaza Tower A, Capital Plaza, Corniche Road, Abu Dhabi"	1	2	930 sqft
N/A	SUPERAGENT	Apartment	"132,000 AED/year"	"Etihad Tower 5, Etihad Towers, Corniche Road, Abu Dhabi"	2	3	"1,366 sqft"
N/A	SUPERAGENT	Apartment	"187,000 AED/year"	"Etihad Tower 5, Etihad Towers, Corniche Road, Abu Dhabi"	2	3	"1,400 sqft"
N/A	SUPERAGENT	Villa	"249,990 AED/year"	"Lailak, Al Raha Golf Gardens, Abu Dhabi"	5	7	"5,748 sqft"
VERIFIED	SUPERAGENT	Villa	"165,000 AED/year"	"Al Reem 1, Al Reem, Arabian Ranches, Dubai"	2	2	"1,691 sqft"
N/A	SUPERAGENT	Apartment	"36,990 AED/year"	"Muwaileh 29 Building, Muwaileh, Sharjah"	1	2	850 sqft
N/A	SUPERAGENT	Apartment	"39,990 AED/year"	"Muwaileh 29 Building, Muwaileh, Sharjah"	1	2	"1,000 sqft"
VERIFIED	N/A	Apartment	"85,000 AED/year"	"The Imperial Residence Podium, The Imperial Residence, Jumeirah Village Triangle, Dubai"	2	2	"1,101 sqft"
N/A	SUPERAGENT	Apartment	"26,500 AED/year"	"Royal breeze 3, Royal Breeze, Al Hamra Village, Ras Al Khaimah"	studio	1	451 sqft
N/A	SUPERAGENT	Villa	"230,000 AED/year"	"Bermuda, Mina Al Arab, Ras Al Khaimah"	4	6	"4,768 sqft"
N/A	SUPERAGENT	Apartment	"28,990 AED/year"	"New Al Taawun Road, Al Taawun, Sharjah"	1	1	810 sqft
VERIFIED	SUPERAGENT	Villa	"335,000 AED/year"	"Casa, Arabian Ranches 2, Dubai"	4	4	"3,196 sqft"
VERIFIED	N/A	Villa	"499,999 AED/year"	"Meadows 3, Meadows, Dubai"	4	5	"5,956 sqft"
VERIFIED	N/A	Townhouse	"320,000 AED/year"	"Maeen 4, Maeen, The Lakes, Dubai"	3	3	"2,000 sqft"
N/A	SUPERAGENT	Apartment	"32,999 AED/year"	"Lagoon B7, The Lagoons, Mina Al Arab, Ras Al Khaimah"	studio	1	415 sqft
N/A	SUPERAGENT	Apartment	"32,999 AED/year"	"Al Nahda Residential Complex, Al Nahda, Sharjah"	1	1	949 sqft
N/A	SUPERAGENT	Apartment	"44,000 AED/year"	"Al Nahda Complex, Al Nahda, Sharjah"	2	2	"1,400 sqft"
VERIFIED	N/A	Apartment	"195,000 AED/year"	"Downtown Views II Tower 2, Downtown Views II, Downtown Dubai, Dubai"	2	2	"1,085 sqft"
VERIFIED	SUPERAGENT	Apartment	"124,999 AED/year"	"Orra Marina, Dubai Marina, Dubai"	1	2	908 sqft
N/A	SUPERAGENT	Apartment	"29,999 AED/year"	"Al Majaz 3, Al Majaz, Sharjah"	1	2	850 sqft
VERIFIED	SUPERAGENT	Villa	"499,000 AED/year"	"Meadows 1, Meadows, Dubai"	4	4	"6,080 sqft"
VERIFIED	N/A	Apartment	"50,000 AED/year"	"Imperial Residence, Dubai Silicon Oasis, Dubai"	studio	1	415 sqft
VERIFIED	SUPERAGENT	Apartment	"285,000 AED/year"	"Murjan 5, Murjan, Jumeirah Beach Residence, Dubai"	4	5	"2,911 sqft"
VERIFIED	SUPERAGENT	Apartment	"600,000 AED/year"	"Apartment Building 7, Bluewaters Residences, Bluewaters, Dubai"	3	4	"2,045 sqft"
VERIFIED	SUPERAGENT	Apartment	"750,000 AED/year"	"Apartment Building 8, Bluewaters Residences, Bluewaters, Dubai"	3	4	"2,097 sqft"
VERIFIED	SUPERAGENT	Apartment	"600,000 AED/year"	"Apartment Building 6, Bluewaters Residences, Bluewaters, Dubai"	3	3	"2,097 sqft"
VERIFIED	SUPERAGENT	Apartment	"500,000 AED/year"	"Apartment Building 2, Bluewaters Residences, Bluewaters, Dubai"	2	3	"1,636 sqft"
VERIFIED	SUPERAGENT	Apartment	"650,000 AED/year"	"Apartment Building 7, Bluewaters Residences, Bluewaters, Dubai"	3	4	"2,045 sqft"
VERIFIED	SUPERAGENT	Apartment	"400,000 AED/year"	"Apartment Building 3, Bluewaters Residences, Bluewaters, Dubai"	3	4	"2,033 sqft"
VERIFIED	SUPERAGENT	Apartment	"700,000 AED/year"	"Apartment Building 6, Bluewaters Residences, Bluewaters, Dubai"	3	5	"2,101 sqft"
VERIFIED	SUPERAGENT	Apartment	"430,000 AED/year"	"Apartment Building 8, Bluewaters Residences, Bluewaters, Dubai"	2	3	"1,604 sqft"
VERIFIED	SUPERAGENT	Villa	"490,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	5	6	"7,200 sqft"
VERIFIED	SUPERAGENT	Apartment	"260,000 AED/year"	"Asayel 3, Madinat Jumeirah Living, Umm Suqeim, Dubai"	2	2	"1,103 sqft"
VERIFIED	SUPERAGENT	Apartment	"160,000 AED/year"	"Rahaal 2, Madinat Jumeirah Living, Umm Suqeim, Dubai"	1	1	814 sqft
VERIFIED	SUPERAGENT	Townhouse	"110,000 AED/year"	"Amargo, Damac Hills 2, Dubai"	3	3	"1,234 sqft"
N/A	SUPERAGENT	Apartment	"25,980 AED/year"	"Fire Station Road, Muwaileh, Sharjah"	1	1	900 sqft
VERIFIED	SUPERAGENT	Apartment	"160,000 AED/year"	"La Sirene, La Mer, Jumeirah, Dubai"	1	1	813 sqft
VERIFIED	SUPERAGENT	Apartment	"129,000 AED/year"	"Opal Tower Marina, Dubai Marina, Dubai"	1	2	"1,064 sqft"
N/A	SUPERAGENT	Apartment	"28,997 AED/year"	"New Al Taawun Road, Al Taawun, Sharjah"	1	1	880 sqft
